EmployeeID,FirstName,LastName,Age,Gender,DepartmentID,JobRoleID,EducationID,Salary,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,OverTime,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,PerformanceRating,WorkLifeBalance,HireDate,TerminationDate,EmployeeStatus,Attrition,TerminationReason
100966,Nichole,Lane,32,Female,2,7,3,83400,6950,1.0,1.0,No,1,3,3,3,4,2025-07-25,,Active,No,
100967,Andrew,Cooper,41,Male,8,31,3,46300,3860,0.5,0.3,No,10,4,4,2,2,2025-12-27,,Active,No,
100968,Amy,Mcknight,42,Female,2,5,2,71000,5920,5.4,5.4,No,1,3,3,4,4,2021-02-07,,Active,No,
100969,Timothy,Jones,38,Male,2,6,3,67600,5630,0.1,0.1,No,1,2,3,3,4,2026-05-03,2026-06-04,Terminated,Yes,Relocation
100970,Timothy,Johnson,34,Male,2,8,3,133000,11080,3.4,3.4,No,1,1,3,3,4,2023-02-14,,Active,No,
100971,Jason,Mack,34,Male,4,13,2,75600,6300,1.7,1.6,No,25,4,4,3,4,2024-11-03,,Active,No,
100972,Pamela,Good,21,Female,2,6,3,67200,5600,1.8,1.8,No,1,4,2,3,3,2024-09-11,,Active,No,
100973,Matthew,Fisher,46,Male,2,5,3,63800,5320,1.3,1.1,No,5,3,4,2,2,2025-03-12,,Active,No,
100974,Willie,Reyes,31,Male,7,26,3,51600,4300,2.7,0.1,Yes,10,3,4,2,3,2023-11-14,,Active,No,
100975,Sergio,Knox,32,Male,7,27,5,87100,7260,1.9,1.9,No,3,4,3,3,2,2024-08-25,,Active,No,
100976,Jaime,Vega,18,Female,1,4,3,96700,8060,10.0,0.8,Yes,7,4,4,3,3,2016-07-19,,Active,No,
100977,Matthew,Ryan,32,Male,7,29,3,87500,7290,3.6,3.6,No,12,3,4,3,3,2022-12-04,,Active,No,
100978,Matthew,Bailey,46,Male,5,21,3,113300,9440,3.7,2.7,No,17,3,4,3,3,2022-10-26,,Active,No,
100979,Cassandra,Medina,29,Female,2,7,4,88100,7340,0.5,0.5,Yes,7,2,3,3,3,2026-01-01,,Active,No,
100980,Kendra,Luna,42,Female,6,23,3,72800,6070,5.2,2.4,No,13,2,3,3,3,2021-04-10,,Active,No,
100981,Daniel,Smith,48,Male,7,28,5,89200,7430,4.5,3.9,No,3,2,3,3,2,2021-12-25,,Active,No,
100982,Alexander,Evans,47,Male,2,7,4,85700,7140,0.5,0.1,No,1,3,4,2,3,2026-01-23,,Active,No,
100983,Michael,Stephens,31,Male,1,3,4,80800,6730,3.0,1.2,Yes,14,4,4,3,2,2018-12-04,2021-11-19,Terminated,Yes,Career Growth / Promotion Elsewhere
100984,Kim,Morrow,59,Female,5,18,3,77600,6470,1.9,1.6,Yes,2,3,1,3,3,2024-08-03,,Active,No,
100985,Danielle,Reed,31,Female,1,2,2,49700,4140,1.1,0.7,No,19,3,3,4,4,2025-06-11,,Active,No,
100986,Donald,Pineda,41,Male,1,2,1,45800,3820,0.1,0.1,No,16,4,3,3,3,2026-05-14,2026-06-24,Terminated,Yes,Better Compensation Elsewhere
100987,Neil,Rodriguez,29,Male,4,13,3,79800,6650,0.6,0.6,No,5,4,1,4,3,2025-02-04,2025-09-20,Terminated,Yes,Policy Violation
100988,Robert,Barnes,40,Male,2,8,1,102800,8570,4.8,4.8,No,5,4,4,1,2,2021-09-09,,Active,No,
100989,Ralph,Stephenson,38,Male,7,29,4,117100,9760,3.3,3.1,No,1,3,3,3,3,2023-03-17,,Active,No,
100990,Alan,Harris,28,Male,7,29,4,112200,9350,8.3,6.6,Yes,22,1,3,3,2,2018-03-25,,Active,No,
100991,Brian,Johnson,36,Male,8,32,2,59000,4920,2.2,2.2,No,4,1,3,1,2,2024-04-29,,Active,No,
100992,Kyle,Warner,27,Male,2,8,4,134400,11200,2.5,2.5,No,4,4,3,3,3,2024-01-27,,Active,No,
100993,Anthony,Yang,32,Male,6,25,3,86400,7200,0.6,0.6,No,12,3,4,3,3,2025-11-17,,Active,No,
100994,James,Young,29,Male,5,20,4,86800,7230,1.7,1.7,No,7,2,3,3,2,2024-10-17,,Active,No,
100995,Daniel,Shields,28,Male,1,2,3,66700,5560,0.5,0.5,No,3,4,3,4,1,2025-12-28,,Active,No,
100996,Anthony,Gordon,32,Male,1,1,3,61900,5160,1.1,1.1,Yes,4,4,4,3,3,2025-03-07,2026-04-04,Terminated,Yes,Retirement
100997,Dylan,Cabrera,25,Male,1,4,3,91600,7630,0.1,0.1,Yes,1,4,4,3,3,2026-02-28,2026-04-06,Terminated,Yes,Career Growth / Promotion Elsewhere
100998,Nicholas,Flores,43,Male,4,15,2,90000,7500,3.7,1.1,No,10,4,4,3,4,2022-10-14,,Active,No,
100999,Kyle,Chambers,36,Male,2,8,3,118700,9890,0.3,0.3,No,6,1,4,3,3,2026-03-10,,Active,No,
101000,Frank,Turner,23,Male,6,24,3,60100,5010,0.4,0.4,No,1,3,2,2,3,2026-02-27,,Active,No,
101001,Briana,Keller,52,Female,2,5,4,93200,7770,2.3,1.2,No,5,4,1,3,3,2024-03-19,,Active,No,
101002,Connie,Turner,53,Female,2,6,3,64100,5340,0.6,0.4,No,1,3,2,3,3,2025-12-12,,Active,No,
101003,Amy,Fry,34,Female,2,8,4,155400,12950,0.2,0.2,No,22,2,3,3,3,2023-10-23,2024-01-10,Terminated,Yes,Better Compensation Elsewhere
101004,Shawn,Buck,52,Male,2,5,2,66800,5570,0.5,0.5,No,2,3,2,3,1,2026-01-07,,Active,No,
101005,Mark,Simmons,54,Male,3,10,4,66400,5530,0.8,0.8,No,1,1,4,3,2,2025-09-27,,Active,No,
101006,Jon,Compton,41,Male,2,7,4,89500,7460,2.3,2.3,No,3,4,3,2,3,2024-03-17,,Active,No,
101007,Todd,Powers,42,Male,5,19,3,78500,6540,0.8,0.8,No,16,1,4,3,3,2025-06-11,2026-03-12,Terminated,Yes,Relocation
101008,Richard,Flores,35,Male,3,11,4,63500,5290,0.1,0.1,No,1,4,2,2,3,2026-06-14,,Active,No,
101009,Jason,Hernandez,35,Male,4,15,3,83500,6960,2.7,1.6,Yes,3,2,1,2,3,2023-10-17,,Active,No,
101010,James,Webster,43,Male,2,7,3,67400,5620,2.2,1.7,No,2,4,1,2,3,2024-04-23,,Active,No,
101011,Kara,Atkinson,35,Female,4,13,2,75700,6310,2.2,2.2,Yes,18,2,4,4,3,2022-12-13,2025-02-11,Terminated,Yes,Better Compensation Elsewhere
101012,Eric,Zimmerman,60,Male,1,4,3,96200,8020,2.5,2.5,No,15,2,4,2,4,2024-01-02,,Active,No,
101013,Renee,Melendez,44,Female,1,4,5,122300,10190,3.1,2.2,No,9,4,4,2,4,2023-06-18,,Active,No,
101014,Justin,Faulkner,56,Male,7,27,3,56900,4740,0.2,0.2,No,4,3,3,2,2,2025-10-15,2025-12-30,Terminated,Yes,Relocation
101015,Kristin,Anderson,29,Female,6,25,4,121200,10100,0.7,0.7,Yes,5,1,2,3,3,2025-07-19,2026-03-25,Terminated,Yes,Return to Education
101016,Dana,Harris,39,Female,4,17,1,96800,8070,0.8,0.8,No,2,4,4,3,2,2025-09-13,,Active,No,
101017,Matthew,Nielsen,24,Male,4,17,3,133000,11080,3.9,3.9,Yes,1,4,3,2,4,2022-08-12,,Active,No,
101018,Sarah,Davis,32,Female,4,15,4,104000,8670,7.5,7.5,Yes,1,2,3,4,4,2014-07-13,2021-12-28,Terminated,Yes,Performance
101019,Nathaniel,Lee,36,Male,3,12,3,80800,6730,1.4,0.1,No,40,3,4,3,2,2025-02-06,,Active,No,
101020,Derrick,Nunez,30,Male,2,5,3,77500,6460,0.5,0.5,No,8,4,2,3,3,2025-12-25,,Active,No,
101021,Lindsey,Russo,26,Female,7,29,3,104800,8730,0.5,0.5,Yes,2,1,3,3,3,2026-01-10,,Active,No,
101022,Cole,Gill,53,Male,4,13,5,113600,9470,6.8,4.7,No,20,3,4,4,3,2019-09-29,,Active,No,
101023,Misty,Hansen,46,Female,9,34,4,104200,8680,0.4,0.4,Yes,18,3,3,3,4,2025-07-21,2025-12-21,Terminated,Yes,Career Growth / Promotion Elsewhere
101024,Karen,Booth,43,Female,1,3,1,60700,5060,12.0,3.0,Yes,1,2,4,3,1,2014-07-13,,Active,No,
101025,Gary,Krueger,43,Male,4,17,4,161400,13450,0.6,0.6,Yes,8,4,3,4,1,2025-11-21,,Active,No,
101026,Adrian,Giles,48,Male,5,21,3,109200,9100,1.6,0.3,No,9,2,1,3,3,2024-12-17,,Active,No,
101027,Victor,Wilson,42,Male,4,17,3,118900,9910,2.5,2.5,No,3,3,4,3,3,2023-12-23,,Active,No,
101028,Zachary,Mendoza,35,Male,1,4,3,98800,8230,0.5,0.5,No,9,1,4,3,4,2026-01-05,,Active,No,
101029,David,Munoz,33,Male,2,8,4,156800,13070,7.0,4.3,Yes,2,3,4,3,2,2019-07-08,,Active,No,
101030,Daniel,Herman,35,Male,6,24,4,77900,6490,1.9,1.9,Yes,7,4,2,3,4,2024-08-31,,Active,No,
101031,Kristen,Rowe,26,Female,2,5,3,71900,5990,5.3,0.9,No,9,2,3,3,3,2021-03-28,,Active,No,
101032,Jamie,Ferguson,43,Female,5,21,3,101400,8450,2.3,0.3,Yes,15,3,4,3,3,2024-03-12,,Active,No,
101033,Ian,Green,36,Male,1,1,3,60000,5000,1.5,1.0,No,5,3,3,3,3,2025-01-06,,Active,No,
101034,Kayla,Crawford,36,Female,4,15,1,65000,5420,2.8,2.0,No,1,3,2,3,4,2023-09-20,,Active,No,
101035,Brett,Zavala,43,Male,4,14,4,104900,8740,2.3,0.2,Yes,5,4,3,3,4,2024-03-06,,Active,No,
101036,Julie,Franco,51,Female,2,8,4,151400,12620,4.7,0.3,No,3,3,2,3,3,2021-10-16,,Active,No,
101037,Thomas,Wood,33,Male,6,24,4,80500,6710,8.0,2.9,No,3,4,4,3,3,2018-07-22,,Active,No,
101038,Jennifer,Hart,46,Female,1,1,4,66200,5520,1.5,0.2,No,1,3,3,4,1,2024-12-24,,Active,No,
101039,Connie,Thomas,26,Female,7,29,4,106600,8880,1.8,1.8,No,1,4,1,4,2,2024-09-04,,Active,No,
101040,Dean,Donovan,59,Male,5,18,3,72800,6070,0.1,0.1,No,10,4,2,3,1,2026-05-27,,Active,No,
101041,Lauren,Butler,47,Female,2,6,4,90200,7520,6.2,6.0,Yes,5,4,2,3,2,2020-04-19,,Active,No,
101042,Brittany,Rivera,35,Female,2,8,3,110400,9200,5.2,0.9,No,1,3,4,3,3,2021-05-02,,Active,No,
101043,James,Whitaker,39,Male,2,8,3,100000,8330,0.2,0.2,Yes,1,4,3,3,3,2025-12-13,2026-03-05,Terminated,Yes,Career Growth / Promotion Elsewhere
101044,Jonathan,Pena,29,Male,7,29,5,128000,10670,2.2,2.2,Yes,2,4,4,3,3,2024-04-20,,Active,No,
101045,Melinda,Scott,29,Female,6,24,3,55600,4630,1.9,1.9,No,45,3,4,3,3,2024-07-29,,Active,No,
101046,Samantha,Levy,46,Female,2,7,2,69400,5780,1.4,1.4,No,30,3,1,2,3,2025-02-22,,Active,No,
101047,Maria,Henry,18,Female,6,23,3,54400,4530,0.7,0.7,No,13,2,2,3,1,2025-10-26,,Active,No,
101048,Christopher,Norton,28,Male,2,7,5,105100,8760,0.7,0.7,Yes,2,3,3,3,3,2025-10-31,,Active,No,
101049,Caroline,Cortez,31,Female,1,2,4,69800,5820,0.5,0.5,No,19,2,3,3,4,2025-12-24,,Active,No,
101050,Katherine,Stark,44,Female,1,1,2,56900,4740,0.6,0.6,No,1,3,1,3,2,2025-11-15,,Active,No,
101051,Joshua,May,36,Male,5,18,2,76200,6350,1.2,0.1,No,1,3,1,3,3,2025-03-24,2026-06-14,Terminated,Yes,Return to Education
101052,Anthony,Johnson,49,Male,7,28,1,47500,3960,3.6,0.2,Yes,20,3,4,3,3,2022-12-05,,Active,No,
101053,Ryan,Landry,35,Male,6,24,3,64100,5340,0.7,0.7,No,3,3,4,3,4,2025-10-16,,Active,No,
101054,Michael,Duran,31,Male,6,23,1,53200,4430,0.1,0.1,No,3,4,4,3,3,2025-01-07,2025-02-14,Terminated,Yes,Return to Education
101055,Jason,Kirby,30,Male,2,5,2,69700,5810,2.5,2.4,Yes,6,3,1,4,2,2024-01-23,,Active,No,
101056,David,Mann,39,Male,5,19,5,97300,8110,0.3,0.3,No,2,4,3,3,2,2026-04-08,,Active,No,
101057,Adam,Wagner,35,Male,8,31,4,60800,5070,0.4,0.4,No,3,2,2,3,3,2026-02-07,,Active,No,
101058,Jake,Williamson,27,Male,3,10,4,70200,5850,5.3,0.7,Yes,1,3,4,3,3,2021-03-05,,Active,No,
101059,Melvin,Jensen,40,Male,8,30,3,51800,4320,0.9,0.9,Yes,2,4,2,2,3,2025-08-26,,Active,No,
101060,Karen,Freeman,36,Female,4,17,4,167300,13940,1.0,1.0,No,3,1,3,3,3,2024-05-28,2025-05-23,Terminated,Yes,Relocation
101061,Adriana,Arnold,29,Female,5,18,3,62800,5230,0.1,0.1,No,1,3,2,2,3,2026-06-19,,Active,No,
101062,Adam,Moreno,33,Male,8,30,1,43700,3640,1.3,1.3,No,4,2,1,3,1,2023-12-05,2025-04-09,Terminated,Yes,Manager / Culture Fit
101063,Denise,Madden,29,Female,1,4,3,97700,8140,1.8,1.8,No,1,4,3,3,2,2024-10-03,,Active,No,
101064,Alan,Li,26,Male,7,29,2,75800,6320,0.5,0.5,Yes,21,2,2,3,4,2025-12-26,,Active,No,
101065,Michael,Drake,33,Male,1,3,3,68300,5690,3.7,3.7,No,17,2,3,4,1,2022-04-08,2025-12-10,Terminated,Yes,Retirement
101066,Susan,Rodriguez,36,Female,2,6,1,61400,5120,1.3,0.1,Yes,3,2,4,3,3,2025-03-28,,Active,No,
101067,Brent,Hernandez,40,Male,1,4,4,94800,7900,1.7,1.7,Yes,23,3,2,3,2,2024-11-09,,Active,No,
101068,Corey,Fox,30,Male,4,13,4,100900,8410,2.1,0.8,No,8,3,3,3,3,2024-06-03,,Active,No,
101069,Robin,Adams,37,Female,1,4,4,115600,9630,1.5,1.5,Yes,1,4,4,3,4,2024-12-21,,Active,No,
101070,Jennifer,Watson,39,Female,2,8,3,145200,12100,0.1,0.1,Yes,22,3,4,4,3,2018-04-11,2018-05-11,Terminated,Yes,Family / Personal Reasons
101071,Jared,Cunningham,30,Male,1,3,3,57800,4820,0.1,0.1,No,3,2,3,3,4,2026-05-30,,Active,No,
101072,William,Perez,55,Male,8,32,3,76000,6330,4.1,2.8,No,9,2,4,3,3,2022-06-11,,Active,No,
101073,Michael,Abbott,39,Male,2,5,4,99700,8310,2.2,1.2,No,1,1,4,3,3,2024-05-11,,Active,No,
101074,Martha,Garrison,51,Female,1,3,3,62400,5200,2.4,2.4,No,14,3,4,2,3,2024-02-09,,Active,No,
101075,Peter,Davis,33,Male,1,1,4,65200,5430,0.2,0.2,Yes,1,2,3,4,4,2026-05-02,,Active,No,
101076,Jamie,Tran,34,Female,1,3,1,50400,4200,2.0,0.7,No,2,4,4,4,3,2024-07-08,,Active,No,
101077,Amy,Smith,43,Female,8,31,3,43900,3660,5.2,5.2,No,5,3,4,2,3,2021-04-21,,Active,No,
101078,Christopher,Porter,30,Male,1,4,4,115700,9640,0.1,0.1,Yes,4,3,4,4,4,2026-05-29,,Active,No,
101079,Jessica,Mueller,27,Female,2,5,4,80800,6730,0.7,0.7,No,5,4,3,3,4,2025-11-10,,Active,No,
101080,Keith,Hodge,35,Male,8,30,3,45800,3820,7.1,0.3,Yes,4,4,4,2,3,2019-05-23,,Active,No,
101081,Anna,Rice,44,Female,5,20,3,68900,5740,2.1,0.9,No,7,2,1,3,2,2024-06-20,,Active,No,
101082,Andrew,Lewis,22,Male,4,15,4,111500,9290,1.6,1.6,No,4,1,4,4,4,2024-12-05,,Active,No,
101083,Sean,Clay,23,Male,2,5,2,84600,7050,4.8,4.8,Yes,4,2,4,4,2,2021-09-29,,Active,No,
101084,Karen,Williams,31,Female,5,18,3,83200,6930,12.0,1.9,Yes,9,4,4,3,3,2014-07-13,,Active,No,
101085,Angela,Frost,35,Female,8,32,3,84400,7030,8.5,0.4,No,5,3,4,3,2,2018-01-23,,Active,No,
101086,Steven,Elliott,33,Male,6,25,3,100200,8350,0.1,0.1,No,1,1,4,2,2,2026-05-29,,Active,No,
101087,Andrew,Mcfarland,41,Male,2,8,4,154200,12850,1.5,1.5,No,5,2,2,3,3,2025-01-15,,Active,No,
101088,Ernest,Ali,34,Male,5,18,3,68800,5730,0.2,0.2,No,1,4,1,3,1,2026-04-10,,Active,No,
101089,Kevin,Goodwin,38,Male,6,25,4,132200,11020,7.7,3.5,No,9,3,4,3,4,2018-11-02,,Active,No,
101090,Micheal,Sanders,38,Male,1,2,3,52000,4330,0.1,0.1,No,13,2,4,3,4,2025-09-03,2025-10-07,Terminated,Yes,Retirement
101091,Billy,Martin,40,Male,1,4,3,93600,7800,0.7,0.7,No,5,3,3,3,3,2025-11-10,,Active,No,
101092,David,Davenport,29,Male,4,17,3,127700,10640,1.5,1.5,Yes,1,2,3,3,3,2024-01-31,2025-07-25,Terminated,Yes,Layoff / Restructuring
101093,James,Mosley,35,Male,7,26,1,51400,4280,3.0,3.0,No,1,4,4,4,3,2023-07-02,,Active,No,
101094,Gary,Campos,18,Male,2,8,4,148900,12410,2.6,2.6,No,3,3,1,2,3,2023-02-03,2025-09-13,Terminated,Yes,Career Growth / Promotion Elsewhere
101095,Charles,Hinton,40,Male,8,31,3,46900,3910,1.1,1.1,Yes,3,4,3,3,1,2025-06-19,,Active,No,
101096,Misty,Mason,30,Female,2,5,4,86300,7190,0.8,0.8,Yes,1,2,3,4,3,2025-03-18,2026-01-11,Terminated,Yes,Relocation
101097,William,Brown,34,Male,4,13,4,101300,8440,1.0,0.0,Yes,2,3,2,3,3,2025-06-24,,Active,No,
101098,Jeffrey,Roberson,49,Male,8,30,3,51800,4320,5.2,5.2,Yes,2,3,4,3,2,2021-04-24,,Active,No,
101099,Gina,Mack,18,Female,6,25,3,108700,9060,2.0,1.7,Yes,8,2,4,3,3,2023-04-24,2025-04-07,Terminated,Yes,Manager / Culture Fit
101100,Tina,Sanders,46,Female,4,17,3,118900,9910,0.9,0.9,No,9,4,3,3,3,2025-08-23,,Active,No,
101101,Patricia,Johnson,39,Female,5,19,3,75000,6250,4.6,0.4,No,1,1,4,3,3,2021-11-26,,Active,No,
101102,Donald,Riddle,41,Male,5,20,1,55300,4610,1.6,0.5,Yes,10,3,3,3,2,2024-11-26,,Active,No,
101103,John,Kelly,34,Male,1,3,3,56400,4700,1.1,1.1,No,1,3,4,3,4,2025-05-17,,Active,No,
101104,Todd,Reynolds,21,Male,2,7,3,67900,5660,0.4,0.3,No,2,2,4,3,3,2025-07-04,2025-12-06,Terminated,Yes,Work-Life Balance
101105,Meghan,Guerrero,33,Female,2,8,3,114000,9500,2.4,2.4,No,16,3,4,2,3,2024-02-08,,Active,No,
101106,Brady,Montgomery,38,Male,6,24,3,67600,5630,1.4,1.4,No,1,4,3,2,2,2025-02-05,,Active,No,
101107,Rebecca,Marquez,24,Female,5,18,4,90200,7520,0.1,0.1,No,11,4,3,2,4,2026-06-17,,Active,No,
101108,Bradley,Moore,33,Male,1,3,5,80800,6730,7.2,1.0,No,8,4,3,3,1,2019-04-18,,Active,No,
101109,Michelle,Walters,59,Female,4,13,3,87000,7250,0.5,0.5,No,18,1,4,3,3,2025-07-22,2026-01-31,Terminated,Yes,Retirement
101110,Patrick,Stewart,46,Male,4,13,4,101600,8470,0.4,0.4,No,1,3,4,3,3,2026-01-31,,Active,No,
101111,Ashley,Smith,41,Female,1,4,4,98600,8220,0.7,0.7,No,9,2,3,4,3,2025-04-02,2025-12-15,Terminated,Yes,Family / Personal Reasons
101112,Eric,Ward,19,Male,4,15,3,87500,7290,0.1,0.1,No,6,3,4,3,3,2026-05-26,,Active,No,
101113,Derrick,Anderson,21,Male,6,23,3,64200,5350,1.7,0.3,No,4,4,1,3,3,2024-11-13,,Active,No,
101114,Cody,Cole,36,Male,2,7,5,120500,10040,7.2,1.1,No,1,1,1,4,3,2019-04-13,,Active,No,
101115,Justin,Russell,35,Male,4,13,1,74200,6180,3.5,0.4,No,16,2,2,4,3,2023-01-23,,Active,No,
101116,Allison,Gomez,20,Female,2,6,4,94100,7840,2.1,1.4,No,7,1,3,3,4,2024-03-05,2026-04-05,Terminated,Yes,Retirement
101117,Brandon,George,43,Male,2,7,3,65600,5470,3.1,1.0,Yes,12,4,4,3,3,2023-05-30,,Active,No,
101118,Erika,Cruz,39,Female,1,4,1,77300,6440,6.2,6.2,No,7,4,3,4,3,2020-04-11,,Active,No,
101119,Edgar,Hughes,28,Male,8,30,3,43900,3660,0.9,0.9,No,7,4,4,2,1,2025-08-05,,Active,No,
101120,Bradley,Santana,31,Male,4,17,3,139200,11600,4.8,4.8,No,5,4,3,4,3,2021-09-10,,Active,No,
101121,Susan,Spence,38,Female,7,26,2,48500,4040,3.9,0.5,No,13,2,3,3,3,2022-08-16,,Active,No,
101122,Kenneth,Jackson,46,Male,7,28,4,85000,7080,0.5,0.5,Yes,13,3,2,3,3,2026-01-16,,Active,No,
101123,James,Taylor,49,Male,7,29,3,97200,8100,2.6,2.6,No,4,3,3,3,1,2023-12-13,,Active,No,
101124,Elizabeth,Snyder,49,Female,4,15,5,100700,8390,2.0,0.1,No,27,3,2,2,2,2024-05-13,2026-04-26,Terminated,Yes,Relocation
101125,Amy,Hamilton,41,Female,5,18,5,98200,8180,1.4,1.4,Yes,10,4,4,3,4,2025-02-05,,Active,No,
101126,Jason,Washington,32,Male,1,4,4,105700,8810,0.3,0.3,Yes,1,3,1,2,3,2025-12-14,2026-04-20,Terminated,Yes,Retirement
101127,Angela,King,48,Female,1,1,2,56600,4720,2.2,2.2,No,1,4,4,3,4,2024-04-24,,Active,No,
101128,David,Weber,42,Male,5,20,3,81200,6770,5.6,0.0,No,9,4,4,2,3,2020-12-02,,Active,No,
101129,Kirk,Gonzalez,19,Male,2,7,3,70400,5870,1.0,1.0,Yes,13,2,4,4,3,2025-05-08,2026-05-12,Terminated,Yes,Relocation
101130,Brian,Torres,35,Male,4,14,3,78700,6560,1.7,1.7,No,10,3,3,3,4,2024-10-17,,Active,No,
101131,Travis,Cook,41,Male,2,7,4,106700,8890,3.0,2.7,No,1,4,4,2,2,2023-07-10,,Active,No,
101132,Lisa,Brock,31,Female,2,8,1,106200,8850,7.5,4.4,Yes,22,1,3,3,3,2019-01-01,,Active,No,
101133,Erin,Cook,27,Female,6,23,4,75200,6270,0.1,0.1,Yes,1,1,4,3,3,2025-02-27,2025-04-16,Terminated,Yes,Return to Education
101134,Robin,Villarreal,29,Female,3,10,3,54100,4510,1.2,0.1,No,3,2,2,4,4,2023-04-22,2024-06-24,Terminated,Yes,Layoff / Restructuring
101135,Valerie,Taylor,39,Female,1,1,3,58700,4890,0.4,0.4,No,17,3,4,3,3,2026-02-01,,Active,No,
101136,Erica,Valentine,21,Female,5,20,3,70200,5850,0.6,0.6,No,9,2,4,4,2,2025-08-30,2026-04-03,Terminated,Yes,Performance
101137,Christina,Edwards,27,Female,2,5,5,89900,7490,0.2,0.2,Yes,6,3,2,3,3,2026-05-06,,Active,No,
101138,Tracey,Novak,42,Female,1,3,3,68800,5730,5.5,5.0,No,4,4,4,3,4,2020-12-30,,Active,No,
101139,Doris,Neal,31,Female,1,2,4,67900,5660,0.8,0.8,Yes,5,4,2,3,4,2025-09-11,,Active,No,
101140,John,Johnston,18,Male,2,8,4,144500,12040,1.2,1.2,Yes,1,4,3,3,3,2024-11-23,2026-02-01,Terminated,Yes,Relocation
101141,David,Bennett,44,Male,4,14,2,79200,6600,2.1,0.2,Yes,1,3,1,4,3,2024-06-05,,Active,No,
101142,Rose,Long,43,Female,1,2,1,48200,4020,4.1,2.1,No,6,4,4,3,3,2022-05-26,,Active,No,
101143,Brian,Elliott,22,Male,2,6,3,78700,6560,3.3,3.3,No,4,1,4,3,3,2023-03-19,,Active,No,
101144,Kevin,Gardner,42,Male,2,8,4,151300,12610,8.1,1.4,No,15,4,2,2,2,2018-06-13,,Active,No,
101145,Michael,Pierce,23,Male,7,26,4,77000,6420,3.2,3.2,No,10,4,3,4,3,2023-05-01,,Active,No,
101146,Troy,Murray,34,Male,2,8,3,108500,9040,0.6,0.6,No,1,3,3,3,2,2025-11-27,,Active,No,
101147,Michelle,Gonzales,30,Female,6,24,3,75800,6320,10.9,7.6,No,6,4,4,4,3,2015-07-29,,Active,No,
101148,Doris,Schwartz,41,Female,4,14,2,82400,6870,1.1,0.4,No,5,4,3,3,3,2025-05-19,,Active,No,
101149,Robert,Flynn,26,Male,4,16,3,92300,7690,2.2,2.2,No,18,4,4,3,4,2024-05-01,,Active,No,
101150,Jennifer,Porter,20,Female,2,7,4,93400,7780,1.9,1.9,Yes,4,2,2,4,3,2017-05-28,2019-04-08,Terminated,Yes,Manager / Culture Fit
101151,Mark,Allen,31,Male,5,19,3,57000,4750,0.2,0.2,No,1,3,4,3,3,2026-04-03,2026-06-07,Terminated,Yes,Return to Education
101152,Mary,Espinoza,43,Female,3,11,2,55000,4580,1.3,0.2,No,9,2,4,3,3,2024-02-16,2025-06-14,Terminated,Yes,Position Eliminated
101153,Richard,Jones,49,Male,4,14,2,80400,6700,2.2,2.2,No,10,4,4,3,2,2024-05-15,,Active,No,
101154,William,Mendoza,37,Male,8,31,2,40800,3400,1.7,1.7,No,1,4,4,3,2,2024-10-14,,Active,No,
101155,James,Hunter,50,Male,2,8,5,166100,13840,4.1,4.1,No,11,4,3,3,4,2022-06-07,,Active,No,
101156,Thomas,Holt,29,Male,4,16,4,85700,7140,1.8,1.1,No,2,3,4,3,2,2024-09-12,,Active,No,
101157,Joshua,Gibbs,49,Male,2,7,3,72200,6020,2.4,0.7,No,10,3,4,4,2,2024-02-11,,Active,No,
101158,Heather,Woodard,38,Female,4,16,4,100800,8400,0.5,0.5,Yes,1,4,1,3,2,2025-02-14,2025-07-29,Terminated,Yes,Work-Life Balance
101159,Joshua,Little,37,Male,4,14,4,112000,9330,1.7,1.7,No,18,3,1,2,3,2024-10-27,,Active,No,
101160,Angela,Mack,20,Female,6,23,3,65400,5450,0.1,0.1,No,1,2,4,3,1,2023-04-09,2023-05-25,Terminated,Yes,Relocation
101161,Matthew,Kelly,30,Male,5,20,3,74200,6180,1.4,1.4,Yes,8,4,4,2,3,2025-02-04,,Active,No,
101162,Maria,Williams,28,Female,2,5,3,70200,5850,2.1,0.6,Yes,20,4,4,4,3,2024-06-20,,Active,No,
101163,William,Byrd,31,Male,2,8,4,122400,10200,0.8,0.8,No,3,4,2,3,3,2025-10-02,,Active,No,
101164,Jennifer,Goodwin,48,Female,4,15,3,82800,6900,3.7,0.7,No,11,4,4,4,3,2022-10-19,,Active,No,
101165,Vincent,Jordan,46,Male,4,17,4,170500,14210,0.9,0.9,No,2,1,3,3,2,2022-11-07,2023-10-04,Terminated,Yes,Career Growth / Promotion Elsewhere
101166,Adam,Green,18,Male,7,26,3,65900,5490,6.3,0.5,No,2,3,1,2,2,2020-03-29,,Active,No,
101167,Jorge,Stone,33,Male,2,7,3,74200,6180,1.3,1.3,No,4,3,4,2,4,2025-03-28,,Active,No,
101168,Kevin,Johnston,37,Male,1,1,3,62200,5180,3.9,0.4,Yes,6,2,3,3,4,2016-07-22,2020-06-22,Terminated,Yes,Relocation
101169,Jeremy,Myers,30,Male,2,7,3,74800,6230,1.3,0.0,No,33,4,3,3,3,2025-03-04,,Active,No,
101170,Patricia,Chapman,44,Female,1,4,2,84000,7000,2.2,2.2,Yes,9,4,2,3,3,2024-04-27,,Active,No,
